CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
41312436,BAGEL WORLD,Brooklyn,223,DEKALB AVENUE,11205,7186432686,Bagels/Pretzels,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.68952261,-73.970493,302,35,18300,3058538,3020910069,BK68
50073169,WHIT'S END,Queens,9702,ROCKAWAY BEACH BLVD,11693,7189454100,Pizza,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.58488935,-73.81893767,414,32,94201,4448995,4161530091,QN10
50098557,BLUE BOTTLE COFFEE,Manhattan,396,BROADWAY,10013,5109883192,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71848096,-74.00264427,101,1,3100,1002323,1001950007,MN24
50007933,CARIDAD RESTAURANT,Bronx,1594,WESTCHESTER AVENUE,10472,9174737700,Latin American,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.82913997,-73.87577555,209,18,4800,2023991,2037430045,BX55
50007933,CARIDAD RESTAURANT,Bronx,1594,WESTCHESTER AVENUE,10472,9174737700,Latin American,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.82913997,-73.87577555,209,18,4800,2023991,2037430045,BX55
50063046,SUSHI K BAR,Brooklyn,888,BEDFORD AVENUE,11205,7188715227,Thai,9/9/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.69422528,-73.95608436,303,33,23500,3054997,3019140028,BK69
50114244,LA BELLA FERRARA PASTRY,Manhattan,108,MULBERRY STREET,10013,2129667867,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,41,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71745993,-73.99834781,102,1,4100,1002630,1002050004,MN24
50002504,CASELLA BAGEL COFFEE SHOP,Brooklyn,66,WILLOUGHBY STREET,11201,7185225641,American,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.69217152,-73.98605907,302,33,1100,3000408,3001520026,BK38
50074377,ZEST SUSHI,Manhattan,249,BROOME STREET,10002,9179152802,Japanese,9/9/21,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.71798374,-73.98981982,103,1,1800,1005275,1004080011,MN27
50101726,DAVIDS PIZZERIA AND RESTAURANT,Brooklyn,418,DITMAS AVENUE,11218,3477926150,Pizza,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,54,N,,9/11/21,Cycle Inspection / Initial Inspection,40.63589341,-73.97477553,312,39,48400,3127140,3053980006,BK41
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
50063468,THINK COFFEE,Manhattan,350,BROADWAY,10013,9176922571,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.7169466,-74.00394287,101,1,3100,1001838,1001717503,MN24
50011723,NEW FRESCO TORTILLAS TOMMY'S KITCHEN,Bronx,1041,MORRIS PARK AVENUE,10461,7188928681,Chinese/Cuban,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.8486938,-73.85494796,211,13,25200,2045492,2041280033,BX37
50059855,CROWN FRIED CHICKEN,Brooklyn,339,MYRTLE AVENUE,11205,7182220151,Chicken,9/9/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,9,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69324507,-73.9727127,302,35,18501,3058083,3020440091,BK68
50083790,METRO EATS,Brooklyn,292,ATLANTIC AVENUE,11201,3477254106,Sandwiches,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.68847461,-73.98884716,302,33,4300,3335912,3001820001,BK38
50011935,MANUEL E RESTAURANT,Queens,103-28,CORONA AVENUE,11368,7186990003,Latin American,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.74407492,-73.8594459,404,21,41300,4047413,4019290071,QN25
41529577,CHECKERS,Queens,120-06,LIBERTY AVENUE,11419,7188484400,Hamburgers,9/9/21,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.68664783,-73.82306651,410,28,16600,4204290,4095740003,QN55
50107362,ZAKI'S HALAL FOOD,Queens,10815,101ST AVE,11419,3474750088,Middle Eastern,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,9/9/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.68736297,-73.83511512,409,28,11000,4197912,4094100030,QN54
41555577,LIGHTHOUSE,Brooklyn,145,BORINQUEN PLACE,11211,3477897742,American,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.71065474,-73.9541798,301,34,51300,3063036,3024110017,BK73
41337205,SUBWAY,Manhattan,37,7 AVENUE,10011,2126912929,Sandwiches,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.73771082,-74.00028146,102,3,7100,1010598,1006080009,MN23
50083577,PPL COFFEE,Brooklyn,233,SOUTH    1 STREET,11211,6462463525,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.71268746,-73.95835908,301,34,52300,3062834,3023950033,BK73
50008512,BAKERI,Brooklyn,105,FREEMAN STREET,11222,7183491626,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.73422801,-73.95731359,301,33,56300,3063946,3025040071,BK76
50087359,EGYPT FETEER FACTORY,Queens,3091,STEINWAY ST,11103,6464270856,Middle Eastern,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,66,,,9/11/21,Cycle Inspection / Initial Inspection,40.76184268,-73.91664562,401,22,14900,4011227,4006800009,QN70
50001401,CERVECCERIA HAVEMEYER,Brooklyn,149,HAVEMEYER STREET,11211,7185995799,Spanish,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.71174017,-73.95743626,301,34,52300,3063031,3024090035,BK73
40598933,MARIO'S PIZZERIA,Brooklyn,224,DEKALB AVENUE,11205,7182609520,Pizza,9/9/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,53,,,9/11/21,Cycle Inspection / Initial Inspection,40.68950338,-73.9704245,302,35,18100,3059083,3021040030,BK68
50086001,CHIPOTLE MEXICAN GRILL #3233,Brooklyn,774,BROADWAY,11206,7183872409,Tex-Mex,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.70020488,-73.94104503,303,36,28501,3042817,3015780005,BK78
50082192,SUMO SUSHI,Brooklyn,139,HAVEMEYER STREET,11211,7187828400,Japanese,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71198715,-73.95728099,301,34,52300,3330369,3024090003,BK73
40842393,PETER DILLON'S BAR,Manhattan,130,EAST   40 STREET,10016,2122133998,Irish,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.75004343,-73.97674967,106,4,8000,1019487,1008950069,MN20
41548181,YEDON,Queens,20911,NORTHERN BOULEVARD,11361,7182243080,Korean,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.75907332,-73.77411744,411,19,146700,4138178,4062790021,QN46
50036924,ABUMI SUSHI,Manhattan,207,EAST   26 STREET,10010,2125328783,Japanese,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,52,,,9/11/21,Cycle Inspection / Initial Inspection,40.74055013,-73.98132517,106,2,6600,1019865,1009070101,MN20
50011723,NEW FRESCO TORTILLAS TOMMY'S KITCHEN,Bronx,1041,MORRIS PARK AVENUE,10461,7188928681,Chinese/Cuban,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.8486938,-73.85494796,211,13,25200,2045492,2041280033,BX37
50068252,ICE CREAM HOUSE ON BEDFORD,Brooklyn,873,BEDFORD AVENUE,11205,3479922344,Frozen Desserts,9/9/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,29,,,9/11/21,Cycle Inspection / Initial Inspection,40.69392881,-73.95600161,303,33,24100,3048553,3017500011,BK75
50048677,GOLDEN STEAMER ON 8,Brooklyn,5224,8 AVENUE,11220,7188538588,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.63981288,-74.00506969,307,38,10600,3014108,3008100049,BK34
50085730,2522 MOMBAR,Queens,2522,STEINWAY ST,11103,7187262356,Egyptian,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.76757027,-73.91200663,401,22,14300,4010278,4006540072,QN70
50017266,ALL ABOUT INDIAN FOOD,Brooklyn,443,BUSHWICK AVENUE,11206,7183811333,Indian,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,83,,,9/11/21,Cycle Inspection / Initial Inspection,40.70223392,-73.93710845,301,34,48500,3071620,3031230005,BK78
50087359,EGYPT FETEER FACTORY,Queens,3091,STEINWAY ST,11103,6464270856,Middle Eastern,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,66,,,9/11/21,Cycle Inspection / Initial Inspection,40.76184268,-73.91664562,401,22,14900,4011227,4006800009,QN70
50113037,SHORTY'S,Manhattan,219,EAST   23 STREET,10010,2127253900,American,9/9/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,4,A,9/9/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.7385686,-73.98251655,106,2,6400,1019773,1009040012,MN21
50088158,XIANG HOTPOT,Brooklyn,5816,FORT HAMILTON PARKWAY,11219,7188515888,Chinese,9/9/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.63393358,-74.00430183,312,38,11600,3140591,3057017501,BK88
41324657,BUFF PATTY RESTAURANT & BAKERY,Brooklyn,376,MYRTLE AVENUE,11205,7188553266,Caribbean,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.69316784,-73.97116933,302,35,18300,3058370,3020740028,BK68
50002504,CASELLA BAGEL COFFEE SHOP,Brooklyn,66,WILLOUGHBY STREET,11201,7185225641,American,9/9/21,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.69217152,-73.98605907,302,33,1100,3000408,3001520026,BK38
41617392,DUNKIN,Bronx,763,EAST GUNHILL ROAD,10467,7186527845,Donuts,9/9/21,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.87645352,-73.86350065,212,12,38000,2057707,2046580001,BX44
50006098,SCALINO G.P.,Brooklyn,659,MANHATTAN AVENUE,11222,7183898600,Italian,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.72459147,-73.95127312,301,33,56900,3066068,3026450122,BK76
41692397,LA BELLA VITA,Manhattan,163,MULBERRY STREET,10013,2127758484,Italian,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,46,,,9/11/21,Cycle Inspection / Initial Inspection,40.71974629,-73.99714283,102,1,4100,1006969,1004710021,MN24
50038460,CLINTON HALL,Manhattan,90,WASHINGTON STREET,10006,2123636000,American,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.70807466,-74.01444562,101,1,1300,1000793,1000170029,MN25
50101726,DAVIDS PIZZERIA AND RESTAURANT,Brooklyn,418,DITMAS AVENUE,11218,3477926150,Pizza,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,54,N,,9/11/21,Cycle Inspection / Initial Inspection,40.63589341,-73.97477553,312,39,48400,3127140,3053980006,BK41
50086001,CHIPOTLE MEXICAN GRILL #3233,Brooklyn,774,BROADWAY,11206,7183872409,Tex-Mex,9/9/21,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.70020488,-73.94104503,303,36,28501,3042817,3015780005,BK78
50035484,SUBWAY,Manhattan,61,LEXINGTON AVE,10010,2122138558,Sandwiches,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.74077279,-73.98353362,106,2,6800,1018105,1008817501,MN21
50011935,MANUEL E RESTAURANT,Queens,103-28,CORONA AVENUE,11368,7186990003,Latin American,9/9/21,Violations were cited in the following area(s).,03B,"Shellfish not from approved source, improperly tagged/labeled; tags not retained for 90 days.",Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.74407492,-73.8594459,404,21,41300,4047413,4019290071,QN25
41692734,RICHARD'S DINER,Brooklyn,9606,AVENUE L,11236,3474687180,Caribbean,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.63831363,-73.89582679,318,46,101000,3232788,3082610038,BK50
50036924,ABUMI SUSHI,Manhattan,207,EAST   26 STREET,10010,2125328783,Japanese,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,52,,,9/11/21,Cycle Inspection / Initial Inspection,40.74055013,-73.98132517,106,2,6600,1019865,1009070101,MN20
50058218,CHIPOTLE MEXICAN GRILL #2838,Bronx,260,EAST  161 STREET,10451,7186655238,Tex-Mex,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.82567891,-73.91881643,204,16,6100,2002457,2024430100,BX14
50078722,MCDONALD'S,Brooklyn,82,COURT STREET,11201,7188262626,Hamburgers,9/9/21,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,9/11/21,Administrative Miscellaneous / Initial Inspection,40.69134314,-73.99158002,302,33,900,3002637,3002680049,BK09
50086652,NEW YEE LI RESTAURANT,Brooklyn,6619,FORT HAMILTON PARKWAY,11219,7188338378,Chinese,9/9/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,54,,,9/11/21,Cycle Inspection / Initial Inspection,40.62996975,-74.01019193,310,43,21000,3142359,3057570035,BK30
50037168,MISTER PIZZA,Bronx,155,EAST  149 STREET,10451,6463712210,Pizza,9/9/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.81866379,-73.92770557,204,8,6300,2001059,2023470033,BX63
50080512,OH! DUMPLINGS,Brooklyn,6,BERGEN STREET,11201,3477991237,Chinese,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.68768993,-73.9929651,302,33,6900,3005718,3003840010,BK38
50074699,SUBWAY,Brooklyn,400,MYRTLE AVENUE,11205,7187974394,Sandwiches,9/9/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.69312362,-73.96998655,302,35,18300,3058400,3020750032,BK68
50112388,ROSIE PIZZA BAR,Brooklyn,128,CENTRAL AVENUE,11221,7184404369,Pizza,9/9/21,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,11,A,9/9/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.69991223,-73.92840106,304,34,42300,3072484,3031840037,BK78
50059007,LUCKY SMILE RESTAURANT,Bronx,778,ALLERTON AVENUE,10467,7185473350,Chinese,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.86548093,-73.8642102,211,13,32800,2051508,2044390076,BX07
50098557,BLUE BOTTLE COFFEE,Manhattan,396,BROADWAY,10013,5109883192,Coffee/Tea,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.71848096,-74.00264427,101,1,3100,1002323,1001950007,MN24
50087359,EGYPT FETEER FACTORY,Queens,3091,STEINWAY ST,11103,6464270856,Middle Eastern,9/9/21,Violations were cited in the following area(s).,1.50E+03,Flavored tobacco products sold or offered for sale,Not Critical,,,,9/11/21,Smoke-Free Air Act / Initial Inspection,40.76184268,-73.91664562,401,22,14900,4011227,4006800009,QN70
50063046,SUSHI K BAR,Brooklyn,888,BEDFORD AVENUE,11205,7188715227,Thai,9/9/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.69422528,-73.95608436,303,33,23500,3054997,3019140028,BK69
41337205,SUBWAY,Manhattan,37,7 AVENUE,10011,2126912929,Sandwiches,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,44,,,9/11/21,Cycle Inspection / Initial Inspection,40.73771082,-74.00028146,102,3,7100,1010598,1006080009,MN23
50071256,GUACUCO BED-STUY,Brooklyn,360,THROOP AVENUE,11221,7183872300,Latin American,9/9/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,9/9/21,9/11/21,Cycle Inspection / Initial Inspection,40.69195495,-73.94273997,303,36,26100,3413813,3017810040,BK75
50068252,ICE CREAM HOUSE ON BEDFORD,Brooklyn,873,BEDFORD AVENUE,11205,3479922344,Frozen Desserts,9/9/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,29,,,9/11/21,Cycle Inspection / Initial Inspection,40.69392881,-73.95600161,303,33,24100,3048553,3017500011,BK75
50048677,GOLDEN STEAMER ON 8,Brooklyn,5224,8 AVENUE,11220,7188538588,Bakery Products/Desserts,9/9/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.63981288,-74.00506969,307,38,10600,3014108,3008100049,BK34
50073169,WHIT'S END,Queens,9702,ROCKAWAY BEACH BLVD,11693,7189454100,Pizza,9/9/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.58488935,-73.81893767,414,32,94201,4448995,4161530091,QN10
50110984,DUNKIN & BASKIN ROBBINS,Queens,6401,108TH ST,11375,7182754575,American,9/9/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,18,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.73283901,-73.8495434,406,29,74300,4051638,4021700001,QN17
50075334,LEMONGRASS GRILL,Brooklyn,156,COURT STREET,11201,7185229728,Thai,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.68864511,-73.99287846,306,39,4500,3003071,3002920032,BK33
50077587,WYCKOFF RESTAURANT,Brooklyn,250,WYCKOFF AVENUE,11237,3472945531,Mexican,9/9/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7005548,-73.91295376,304,37,44100,3076181,3033280032,BK77
50073169,WHIT'S END,Queens,9702,ROCKAWAY BEACH BLVD,11693,7189454100,Pizza,9/9/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.58488935,-73.81893767,414,32,94201,4448995,4161530091,QN10
