CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50112010,PANDA ABC,Brooklyn,4621,AVENUE D,11203,7186293032,Chinese,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,38,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.64191234,-73.93294965,317,45,84000,3112290,3049630041,BK91
40423976,O.B'S BAKERY,Queens,165-76,BAISLEY BOULEVARD,11434,7189784247,Bakery Products/Desserts,9/7/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,35,,,9/11/21,Cycle Inspection / Initial Inspection,40.67939963,-73.7777918,412,28,33402,4436354,4124950002,QN02
50043829,SETAGAYA,Brooklyn,280,BEDFORD AVENUE,11249,7182188508,Asian/Asian Fusion,9/7/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,42,,,9/11/21,Cycle Inspection / Initial Inspection,40.71474149,-73.9610452,301,34,55300,3062618,3023800023,BK73
50086181,TAIM,Manhattan,64,WEST   22 STREET,10010,2129667364,Vegan,9/7/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,24,,,9/11/21,Cycle Inspection / Initial Inspection,40.74167947,-73.99201029,105,3,5800,1015555,1008230079,MN13
50071782,MAD FOR CHICKEN,Queens,15720,NORTHERN BLVD,11354,7183213818,Korean,9/7/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.76369402,-73.8079737,407,20,117100,4119353,4052760024,QN51
50071782,MAD FOR CHICKEN,Queens,15720,NORTHERN BLVD,11354,7183213818,Korean,9/7/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.76369402,-73.8079737,407,20,117100,4119353,4052760024,QN51
50112010,PANDA ABC,Brooklyn,4621,AVENUE D,11203,7186293032,Chinese,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,38,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.64191234,-73.93294965,317,45,84000,3112290,3049630041,BK91
50112010,PANDA ABC,Brooklyn,4621,AVENUE D,11203,7186293032,Chinese,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,38,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.64191234,-73.93294965,317,45,84000,3112290,3049630041,BK91
41105300,"DUNKIN',' BASKIN ROBBINS",Brooklyn,1710,EASTERN PARKWAY,11233,6463548755,American,9/7/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,13,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.6728207,-73.91179685,316,41,36300,3039258,3014600073,BK79
50078435,SUBWAY,Staten Island,1351,FOREST AVENUE,10302,7187273555,Sandwiches,9/7/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,28,,,9/11/21,Cycle Inspection / Initial Inspection,40.62594977,-74.1344504,501,49,20100,5024915,5010520001,SI07
50091031,PINKBERRY,Manhattan,2041,BROADWAY,10023,9172915340,Frozen Desserts,9/7/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,23,,,9/11/21,Cycle Inspection / Initial Inspection,40.77749476,-73.98246658,107,6,15900,1030373,1011620029,MN14
50114570,NEW JADE GARDEN,Queens,170-12A,HILLSIDE AVENUE,11432,9172163783,Chinese,9/7/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,54,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71114184,-73.79178203,412,27,46200,4210211,4098260052,QN61
50043829,SETAGAYA,Brooklyn,280,BEDFORD AVENUE,11249,7182188508,Asian/Asian Fusion,9/7/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,42,,,9/11/21,Cycle Inspection / Initial Inspection,40.71474149,-73.9610452,301,34,55300,3062618,3023800023,BK73
41700207,IVY,Manhattan,944,8 AVENUE,10019,2124599444,American,9/7/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,13,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.7658846,-73.98346601,105,3,13700,1024887,1010270062,MN17
50088048,TRIPLE DEUCE,Bronx,3601,BOSTON ROAD,10466,3478998046,Caribbean,9/7/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.87915859,-73.84317192,212,12,46000,2065574,2048880002,BX03
50035589,DAE SONG CHINESE RESAURANT,Queens,4332,CORPORAL KENNEDY ST,11361,7182292279,Chinese,9/7/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,34,,,9/11/21,Cycle Inspection / Initial Inspection,40.76010557,-73.77422944,411,19,146700,4000000,4062790021,QN46
50035589,DAE SONG CHINESE RESAURANT,Queens,4332,CORPORAL KENNEDY ST,11361,7182292279,Chinese,9/7/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,34,,,9/11/21,Cycle Inspection / Initial Inspection,40.76010557,-73.77422944,411,19,146700,4000000,4062790021,QN46
50070527,BLACK STONE COFFEE ROASTERS,Manhattan,502,HUDSON STREET,10014,2129896131,American,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.73314885,-74.0063794,102,3,7300,1011133,1006190001,MN23
50056006,GULLUOGLU,Brooklyn,239,BRIGHTON AVE,,3475776150,Turkish,9/7/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,0,0,,,,,3,
50001564,WAVE HILL,Bronx,675,WEST  252 STREET,10471,7185493200,American,9/7/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.90012134,-73.91120105,208,11,30900,2101020,2059370440,BX22
50063488,EL BUEN SABOR,Queens,8920,163RD ST,11432,9195375734,Latin American,9/7/21,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,35,,,9/11/21,Cycle Inspection / Initial Inspection,40.70664885,-73.79804314,412,24,44601,4445975,4097610057,QN61
41502775,POPEYES,Queens,40-06,MAIN STREET,11354,7188865836,Chicken,9/7/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.75935368,-73.8300487,407,20,87100,4114120,4050360037,QN22
50114184,FARMS KITCHEN 2,Queens,10911,FARMERS BLVD,11412,5162652685,Chicken,9/7/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,18,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.70366895,-73.76671385,412,27,50400,4233799,4109230005,QN07
50069636,NEW SUPER TASTE,Manhattan,26,ELDRIDGE STREET,10002,6462830999,Chinese,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.7151267,-73.99350329,103,1,1600,1003783,1002930010,MN27
50080877,TEXAS CHICKEN & BURGERS,Queens,8786,PARSONS BLVD,11432,3479607358,Chicken,9/7/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.70712316,-73.8024601,412,24,23600,4208934,4097630040,QN35
50036795,EDWARD LUNCH RESTAURANT,Brooklyn,56,LORRAINE STREET,11231,7182608284,Latin American,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.67453695,-74.00744809,306,38,5300,3008668,3005800005,BK33
50080877,TEXAS CHICKEN & BURGERS,Queens,8786,PARSONS BLVD,11432,3479607358,Chicken,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.70712316,-73.8024601,412,24,23600,4208934,4097630040,QN35
50080877,TEXAS CHICKEN & BURGERS,Queens,8786,PARSONS BLVD,11432,3479607358,Chicken,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.70712316,-73.8024601,412,24,23600,4208934,4097630040,QN35
50063488,EL BUEN SABOR,Queens,8920,163RD ST,11432,9195375734,Latin American,9/7/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,35,,,9/11/21,Cycle Inspection / Initial Inspection,40.70664885,-73.79804314,412,24,44601,4445975,4097610057,QN61
50104980,5 STAR PIZZA,Bronx,295,EAST GUN HILL ROAD,10467,3478437342,Pizza,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,Z,9/7/21,9/11/21,Pre-permit (Operational) / Re-inspection,40.87918621,-73.87462213,207,11,43100,2018623,2033560001,BX43
50006252,DIG INN SEASONAL MARKET,Manhattan,2884,BROADWAY,10025,2125457867,American,9/7/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.80559995,-73.96564073,109,7,19900,1056989,1018840001,MN09
50035857,TACO RECIPE,Manhattan,23,ESSEX STREET,10002,2123531886,Tex-Mex,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.71536523,-73.9898599,103,1,1600,1003812,1002970018,MN27
50035857,TACO RECIPE,Manhattan,23,ESSEX STREET,10002,2123531886,Tex-Mex,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.71536523,-73.9898599,103,1,1600,1003812,1002970018,MN27
50075946,EM STAR CAFE,Manhattan,19,DIVISION STREET,10002,6465068008,Chinese,9/7/21,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.71408657,-73.99662364,103,1,800,1003520,1002810055,MN27
50066987,SUPREME DINER,Queens,8265,PARSONS BLVD,11432,7189699317,American,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,29,,,9/11/21,Cycle Inspection / Initial Inspection,40.71667624,-73.80804836,408,24,126700,4148528,4068590014,QN38
50043829,SETAGAYA,Brooklyn,280,BEDFORD AVENUE,11249,7182188508,Asian/Asian Fusion,9/7/21,Violations were cited in the following area(s).,05F,Insufficient or no refrigerated or hot holding equipment to keep potentially hazardous foods at required temperatures.,Critical,42,,,9/11/21,Cycle Inspection / Initial Inspection,40.71474149,-73.9610452,301,34,55300,3062618,3023800023,BK73
50105896,ROAST 28,Brooklyn,5124,8 AVENUE,11220,6316939921,Chinese,9/7/21,Violations were cited in the following area(s).,10J,Hand wash sign not posted,Not Critical,24,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.64037284,-74.00448962,307,38,10800,3250705,3008020048,BK34
50043829,SETAGAYA,Brooklyn,280,BEDFORD AVENUE,11249,7182188508,Asian/Asian Fusion,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,42,,,9/11/21,Cycle Inspection / Initial Inspection,40.71474149,-73.9610452,301,34,55300,3062618,3023800023,BK73
50091970,HUDSON BAGEL,Manhattan,82,CHRISTOPHER STREET,10014,7188096990,Bagels/Pretzels,9/7/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,45,,,9/11/21,Cycle Inspection / Initial Inspection,40.73345912,-74.00376343,102,3,7300,1010197,1005910048,MN23
50078158,ZURUTTO RAMEN & GYOZA BAR,Manhattan,142,WEST   72 STREET,10023,2124980022,Japanese,9/7/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,27,,,9/11/21,Cycle Inspection / Initial Inspection,40.77802689,-73.98028918,107,6,15700,1081478,1011430049,MN14
50069636,NEW SUPER TASTE,Manhattan,26,ELDRIDGE STREET,10002,6462830999,Chinese,9/7/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.7151267,-73.99350329,103,1,1600,1003783,1002930010,MN27
41348662,SUBWAY,Staten Island,786,PORT RICHMOND AVENUE,10302,7187276222,Sandwiches,9/7/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.62511334,-74.14509381,501,49,24700,5026423,5011410001,SI28
50001430,FOO-HING KITCHEN,Bronx,2895,SEDGWICK AVENUE,10468,7188846267,Chinese,9/7/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.87494413,-73.90126191,208,14,27300,2015579,2032530250,BX28
50111889,FOUR SEASONS GOURMET,Brooklyn,3071,BRIGHTON    4 STREET,11235,7202299377,Middle Eastern,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.57764598,-73.96342936,313,48,36200,3244841,3086740074,BK19
41077301,COZY CAFE,Manhattan,43,EAST    1 STREET,10003,2124750177,Middle Eastern,9/7/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.72392343,-73.99003537,103,2,3602,1006074,1004420017,MN22
50011814,HARLEM FOOD CT,Manhattan,66,WEST  116 STREET,10026,2127227300,American,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,34,Z,9/7/21,9/11/21,Cycle Inspection / Re-inspection,40.80166323,-73.94886508,110,9,19000,1051423,1015990068,MN11
50066307,ADELA'S CAFE,Queens,9401,37TH AVE,11372,9173964106,Spanish,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.75093894,-73.87302373,403,21,27300,4036172,4014680049,QN28
50071963,PRET A MANGER,Manhattan,2955,BROADWAY,10025,6467280505,Soups/Salads/Sandwiches,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.80779801,-73.96405739,109,7,20500,1057380,1018960072,MN09
50105896,ROAST 28,Brooklyn,5124,8 AVENUE,11220,6316939921,Chinese,9/7/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,24,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.64037284,-74.00448962,307,38,10800,3250705,3008020048,BK34
50112010,PANDA ABC,Brooklyn,4621,AVENUE D,11203,7186293032,Chinese,9/7/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,38,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.64191234,-73.93294965,317,45,84000,3112290,3049630041,BK91
50091851,DUNKIN,Queens,17728,150TH AVE,11434,3472859630,Donuts,9/7/21,Establishment re-opened by DOHMH.,,,Not Applicable,0,Z,9/7/21,9/11/21,Cycle Inspection / Reopening Inspection,40.65696958,-73.76826538,413,31,32000,4286146,4133870079,QN03
50106926,NILI CAFE,Brooklyn,360,SMITH STREET,11231,9178800789,Coffee/Tea,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.67929381,-73.99590073,306,39,7700,3330272,3004590024,BK33
50100786,TASTY BAKERY,Brooklyn,4505,8 AVENUE,11220,6462627212,Bakery Products/Desserts,9/7/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,22,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.64380664,-74.00089365,312,38,9400,3011762,3007510009,BK34
50081351,PANDA EXPRESS #2845,Queens,16002,JAMAICA AVE,11432,7182973189,Chinese,9/7/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.70377683,-73.79904371,412,27,44601,4215613,4101010001,QN61
50076539,HOMECOMING,Brooklyn,92,BERRY STREET,11249,3479224449,Coffee/Tea,9/7/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.71937915,-73.9582178,301,33,55700,3061757,3023100028,BK73
41568894,UPRIGHT COFFEE,Brooklyn,860,MANHATTAN AVENUE,11222,9172798895,Coffee/Tea,9/7/21,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,10,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.72922569,-73.95382782,301,33,57500,3065136,3025740051,BK76
50063488,EL BUEN SABOR,Queens,8920,163RD ST,11432,9195375734,Latin American,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,35,,,9/11/21,Cycle Inspection / Initial Inspection,40.70664885,-73.79804314,412,24,44601,4445975,4097610057,QN61
50071782,MAD FOR CHICKEN,Queens,15720,NORTHERN BLVD,11354,7183213818,Korean,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.76369402,-73.8079737,407,20,117100,4119353,4052760024,QN51
50047486,BEYTI KEBAB,Brooklyn,414,BRIGHTON BEACH AVENUE,11235,7183327900,Turkish,9/7/21,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,28,,,9/11/21,Cycle Inspection / Initial Inspection,40.57724787,-73.963048,313,48,36002,3245088,3086880072,BK19
50080605,BOSTON MARKET,Queens,16502,JAMAICA AVE,11432,9293500577,American,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.7055039,-73.79473561,412,27,44400,4216215,4101550001,QN61
50019095,EARLY,Brooklyn,967,MANHATTAN AVENUE,11222,7183836963,Coffee/Tea,9/7/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7321629,-73.95459433,301,33,56500,3322575,3025400039,BK76
50019095,EARLY,Brooklyn,967,MANHATTAN AVENUE,11222,7183836963,Coffee/Tea,9/7/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7321629,-73.95459433,301,33,56500,3322575,3025400039,BK76
50019095,EARLY,Brooklyn,967,MANHATTAN AVENUE,11222,7183836963,Coffee/Tea,9/7/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.7321629,-73.95459433,301,33,56500,3322575,3025400039,BK76
50047486,BEYTI KEBAB,Brooklyn,414,BRIGHTON BEACH AVENUE,11235,7183327900,Turkish,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,28,,,9/11/21,Cycle Inspection / Initial Inspection,40.57724787,-73.963048,313,48,36002,3245088,3086880072,BK19
50105170,LOCKE'S LOFT,Bronx,4513,MANHATTAN COLLEGE PARKWAY,10471,6155875580,American,9/7/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,19,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.88914875,-73.90204365,208,11,35100,2087584,2058030801,BX22
41361743,KING WOK,Bronx,725,ALLERTON AVENUE,10467,7182311000,Chinese,9/7/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.86545315,-73.86626746,211,15,33800,2053580,2045100001,BX07
50060964,AUNTIE ANNE'S PRETZELS,Queens,4028,COLLEGE POINT BLVD,11354,7188865751,Hotdogs/Pretzels,9/7/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.7571938,-73.83397423,407,20,87100,4539469,4050667503,QN22
41718170,THE OVAL SPORTS BAR & LOUNGE,Brooklyn,4201,CHURCH AVENUE,11203,3475334673,Caribbean,9/7/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,23,,,9/11/21,Cycle Inspection / Initial Inspection,40.65138464,-73.9379386,317,41,87200,3109036,3048790041,BK91
41722813,PONCHE TAQUERIA,Manhattan,420,WEST   49 STREET,10019,2125811235,Mexican,9/7/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,10,A,9/7/21,9/11/21,Cycle Inspection / Initial Inspection,40.76319277,-73.99024607,104,3,12700,1026614,1010580043,MN15
50074520,EL POLLO INKA PERU,Queens,8920,101ST AVE,11416,6466512258,Peruvian,9/7/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.6828639,-73.85087526,409,32,4001,4189113,4090930010,QN53
50081351,PANDA EXPRESS #2845,Queens,16002,JAMAICA AVE,11432,7182973189,Chinese,9/7/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.70377683,-73.79904371,412,27,44601,4215613,4101010001,QN61
50061293,AL-NAIMAT,Queens,3703,74TH ST,11372,7184761100,Indian,9/7/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,55,,,9/11/21,Cycle Inspection / Initial Inspection,40.74859765,-73.89176306,403,25,28900,4029826,4012850033,QN28
