CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
40814300,CARVEL,Bronx,560,MORRIS AVENUE,10451,7184022300,Frozen Desserts,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.8178809,-73.92251834,201,17,6500,2000918,2023310006,BX34
41374934,SKINFLINTS RESTAURANT,Brooklyn,7902,5 AVENUE,11209,7187451116,American,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.6263885,-74.02391317,310,43,13600,3150909,3059800042,BK31
40814300,CARVEL,Bronx,560,MORRIS AVENUE,10451,7184022300,Frozen Desserts,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.8178809,-73.92251834,201,17,6500,2000918,2023310006,BX34
50078667,PEP BAKERY CAFE,Brooklyn,9413,3 AVENUE,11209,2019661400,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.6177785,-74.03336532,310,43,5400,3155473,3061140006,BK31
50047617,TOAST & ROAST,Queens,3207,BROADWAY,11106,7187770997,American,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76152693,-73.92442876,401,22,6100,4008405,4006140007,QN70
41440450,"KFC, TACO BELL",Brooklyn,208,MCGUINNESS BOULEVARD,11222,7183836666,Tex-Mex,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,50,Z,9/8/21,9/11/21,Cycle Inspection / Re-inspection,40.72946877,-73.95091595,301,33,57900,3337670,3025770001,BK76
41357264,DUNKIN,Queens,9637,QUEENS BOULEVARD,11374,7182752949,Donuts,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,46,,,9/11/21,Cycle Inspection / Initial Inspection,40.7298982,-73.86170932,406,29,71701,4050423,4020880018,QN18
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
50075191,EL MONUMENTO RESTAURANT BAR & LOUNGE,Brooklyn,1185,BROADWAY,11221,7184503380,Latin American,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,37,,,9/11/21,Cycle Inspection / Initial Inspection,40.6925144,-73.92734885,304,34,39500,3074307,3032630003,BK78
41514631,PRONTO PIZZA,Brooklyn,139,COURT STREET,11201,7185222225,Pizza,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.68953713,-73.99242042,302,33,4300,3335949,3002780020,BK38
50107579,BURGERS TACOS WINGS & SEAFOOD,Queens,11046,MERRICK BLVD,11433,7182768330,Tex-Mex,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.69498419,-73.78191564,412,27,26400,4217106,4102007501,QN01
50107579,BURGERS TACOS WINGS & SEAFOOD,Queens,11046,MERRICK BLVD,11433,7182768330,Tex-Mex,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.69498419,-73.78191564,412,27,26400,4217106,4102007501,QN01
50098235,DOUBLE TWISTER ICE CREAM AND COFFEE SHOP,Manhattan,1443,YORK AVENUE,10075,2039122204,Frozen Desserts,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,39,N,,9/11/21,Cycle Inspection / Initial Inspection,40.76980882,-73.95159732,108,5,13200,1045961,1014710026,MN31
50087778,99C PIZZA,Manhattan,177,EAST HOUSTON STREET,10002,6466373776,Pizza,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,20,,,9/11/21,Cycle Inspection / Initial Inspection,40.72278693,-73.98820644,103,1,3001,1077625,1004170053,MN27
50064199,YE MEI BAKERY,Queens,8126,BROADWAY,11373,7188988005,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.74321259,-73.88352932,404,25,48100,4038194,4015277502,QN29
41210181,JAMAO COFFEE SHOP RESTAURANT,Queens,177-16,LIBERTY AVENUE,11433,7185269246,Latin American,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,24,,,9/11/21,Cycle Inspection / Initial Inspection,40.70541779,-73.78227812,412,27,44000,4220103,4103300115,QN01
41440450,"KFC, TACO BELL",Brooklyn,208,MCGUINNESS BOULEVARD,11222,7183836666,Tex-Mex,9/8/21,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,50,Z,9/8/21,9/11/21,Cycle Inspection / Re-inspection,40.72946877,-73.95091595,301,33,57900,3337670,3025770001,BK76
41394714,NEW FOOD KING,Brooklyn,1460,ROCKAWAY PARKWAY,11236,7182573610,Chinese,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.64463738,-73.90178421,318,46,96800,3229684,3081840051,BK50
50000083,KENNEDY FRIED CHICKEN,Bronx,2310,GRAND CONCOURSE,10458,7183294139,Chicken,9/8/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.85778275,-73.89972578,205,15,38301,2013734,2031590003,BX40
50063250,GUH SUNG CHINESE RESTAURANT,Queens,4546,BELL BLVD,11361,7182811810,Korean,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.75907624,-73.76869569,411,19,144700,4156906,4073140033,QN46
41630124,DUNKIN',Queens,4008,BELL BOULEVARD,11361,7182247013,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.76411803,-73.77126284,411,19,112300,4137560,4062370031,QN46
50055023,BOGATY,Brooklyn,9522,AVENUE L,11236,7182850700,Bagels/Pretzels,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,24,,,9/11/21,Cycle Inspection / Initial Inspection,40.63781752,-73.89659143,318,46,101000,3232742,3082600042,BK50
50110044,BABA COOL,Brooklyn,47,WITHERS STREET,11211,9144840914,American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,24,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71679613,-73.95080988,301,33,51500,3259677,3027360038,BK73
50078667,PEP BAKERY CAFE,Brooklyn,9413,3 AVENUE,11209,2019661400,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.6177785,-74.03336532,310,43,5400,3155473,3061140006,BK31
41424918,XIN FA BAKERY,Brooklyn,5617,8 AVENUE,11220,7188712889,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.63759497,-74.00735027,312,38,10400,3139841,3056860003,BK34
41630124,DUNKIN',Queens,4008,BELL BOULEVARD,11361,7182247013,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.76411803,-73.77126284,411,19,112300,4137560,4062370031,QN46
41630124,DUNKIN',Queens,4008,BELL BOULEVARD,11361,7182247013,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.76411803,-73.77126284,411,19,112300,4137560,4062370031,QN46
41440450,"KFC, TACO BELL",Brooklyn,208,MCGUINNESS BOULEVARD,11222,7183836666,Tex-Mex,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,50,Z,9/8/21,9/11/21,Cycle Inspection / Re-inspection,40.72946877,-73.95091595,301,33,57900,3337670,3025770001,BK76
50101991,GREAT WALL,Bronx,594,GRAND CONCOURSE,10451,7189935420,Chinese,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.8197062,-73.92675784,204,17,6100,2002446,2024430040,BX14
50000083,KENNEDY FRIED CHICKEN,Bronx,2310,GRAND CONCOURSE,10458,7183294139,Chicken,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.85778275,-73.89972578,205,15,38301,2013734,2031590003,BX40
50065189,NORTH COAST SHARK AND BAKE,Brooklyn,873,SCHENECTADY AVENUE,11203,3472953930,Caribbean,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.6519365,-73.93332155,317,41,87000,3102021,3046730044,BK91
50074510,TACO BELL CANTINA,Brooklyn,1359,BROADWAY,11221,8605182577,Tex-Mex,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.68964831,-73.92233258,304,34,39700,3400868,3033307501,BK78
50074510,TACO BELL CANTINA,Brooklyn,1359,BROADWAY,11221,8605182577,Tex-Mex,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.68964831,-73.92233258,304,34,39700,3400868,3033307501,BK78
41377474,BACK HOME II RESTAURANT,Bronx,750,EAST  169 STREET,10456,7185899851,Caribbean,9/8/21,Establishment re-opened by DOHMH.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,Z,9/8/21,9/11/21,Cycle Inspection / Reopening Inspection,40.83112626,-73.90018167,203,17,15100,2004753,2026630031,BX35
50110049,JUNOON,Manhattan,19,WEST   24 STREET,10010,2124902100,Indian,9/8/21,Violations were cited in the following area(s).,22E,ROP processing equipment not approved by DOHMH.,Not Critical,,,,9/11/21,Administrative Miscellaneous / Initial Inspection,40.74262626,-73.99009391,105,3,5800,1015598,1008260026,MN13
50105849,JUICY KING CRAB EXPRESS,Brooklyn,1126,BROADWAY,11221,7184847568,Cajun,9/8/21,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,29,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.69363827,-73.92935262,303,36,28900,3043307,3016040026,BK35
50083953,LA ISLA CAFE,Manhattan,212,DELANCEY STREET,10002,2125984752,Spanish,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.71696467,-73.98334472,103,1,1200,1089345,1003430070,MN28
41633095,BAMBOO YA,Queens,9711,QUEENS BLVD,11374,7188061228,Japanese,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/8/21,9/11/21,Cycle Inspection / Re-inspection,40.7296531,-73.86103513,406,29,71701,4050459,4020900064,QN18
41633095,BAMBOO YA,Queens,9711,QUEENS BLVD,11374,7188061228,Japanese,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,9/8/21,9/11/21,Cycle Inspection / Re-inspection,40.7296531,-73.86103513,406,29,71701,4050459,4020900064,QN18
41560794,JIMBO'S HAMBURGER,Bronx,515,EAST TREMONT AVENUE,10457,3475901288,Hamburgers,9/8/21,Violations were cited in the following area(s).,02C,Hot food item that has been cooked and refrigerated is being held for service without first being reheated to 165º F or above within 2 hours.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.84674341,-73.89660876,206,15,39500,2086776,2030430080,BX01
50033279,MCDONALD'S,Manhattan,114,DELANCEY STREET,10002,2125299770,Hamburgers,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.71859293,-73.98831902,103,1,1800,1087565,1004100064,MN27
50050892,DOMO TACO,Brooklyn,733,FRANKLIN AVENUE,11238,7184844485,Tex-Mex,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.67362056,-73.95688748,308,35,21900,3031394,3012380005,BK61
50105185,SALENTO COLOMBIAN CAFE & RESTAURANT,Manhattan,2112,AMSTERDAM AVENUE,10032,6467670680,Spanish,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,41,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.83764998,-73.93854117,112,7,24301,1062895,1021210035,MN36
41639326,ALIADA,Queens,2919,BROADWAY,11106,7189322240,Greek,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.7626236,-73.92675948,401,22,7500,4445864,4005880001,QN70
50056201,TOSOCCHON,Queens,4530,BELL BLVD,11361,7182290777,Korean,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,50,,,9/11/21,Cycle Inspection / Initial Inspection,40.7593977,-73.768857,411,19,144700,4156901,4073140027,QN46
50044993,MCDONALD'S,Brooklyn,267,BROADWAY,11211,6316670434,Hamburgers,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.70881207,-73.95898551,301,34,52500,3063567,3024600001,BK73
50044993,MCDONALD'S,Brooklyn,267,BROADWAY,11211,6316670434,Hamburgers,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.70881207,-73.95898551,301,34,52500,3063567,3024600001,BK73
50088606,LORENZO PIZZA,Staten Island,1910,HYLAN BOULEVARD,10305,7189482282,Pizza,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,7,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.58295271,-74.09625987,502,50,11201,5053087,5036580009,SI36
50043143,IHOP,Queens,15517,NORTHERN BLVD,11354,7183535576,Pancakes/Waffles,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.76429543,-73.80980582,407,19,117100,4119259,4052710001,QN51
41504235,SAMURAI SUSHI,Brooklyn,1709,86 STREET,11214,7183317100,Japanese,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.60840159,-74.00453068,311,43,17800,3165733,3063430024,BK27
50080343,GINO'S PASTRY SHOP & CAFE,Bronx,580,EAST  187 STREET,10458,7185843558,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.85580676,-73.88806697,206,15,39100,2011894,2030650040,BX06
50101797,Dreamers Coffee,Manhattan,54,HENRY STREET,10002,3474815351,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,9/8/21,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71294195,-73.99523133,103,1,800,1003343,1002770031,MN27
50012132,BOQUERIA,Manhattan,1460,2 AVENUE,10075,2123432227,Tapas,9/8/21,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,9,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.7715701,-73.9563256,108,5,13400,1045161,1014510003,MN31
41357264,DUNKIN,Queens,9637,QUEENS BOULEVARD,11374,7182752949,Donuts,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,46,,,9/11/21,Cycle Inspection / Initial Inspection,40.7298982,-73.86170932,406,29,71701,4050423,4020880018,QN18
41676393,JOHNNY'S PIZZA RESTAURANT,Bronx,535,EAST  180 STREET,10457,7183656565,Pizza,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.85059448,-73.89382669,206,15,37504,2011850,2030620001,BX17
50007046,FRENCH DINER,Manhattan,188,ORCHARD STREET,10002,2127771577,French,9/8/21,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.7220623,-73.98818853,103,1,3001,1005392,1004120009,MN27
50083953,LA ISLA CAFE,Manhattan,212,DELANCEY STREET,10002,2125984752,Spanish,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.71696467,-73.98334472,103,1,1200,1089345,1003430070,MN28
41280104,NO 1 LUCK SUNG RESTAURANT,Bronx,694,EAST  187 STREET,10458,7189334420,Chinese,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.85416743,-73.88456333,206,15,39100,2012520,2030890035,BX06
50110044,BABA COOL,Brooklyn,47,WITHERS STREET,11211,9144840914,American,9/8/21,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,24,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.71679613,-73.95080988,301,33,51500,3259677,3027360038,BK73
41424918,XIN FA BAKERY,Brooklyn,5617,8 AVENUE,11220,7188712889,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,32,,,9/11/21,Cycle Inspection / Initial Inspection,40.63759497,-74.00735027,312,38,10400,3139841,3056860003,BK34
41712295,BEN'S PIZZA AND RESTAURANT,Brooklyn,8125,3 AVENUE,11209,7187454243,Pizza,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.62685926,-74.02965931,310,43,4600,3151641,3059970001,BK31
41712295,BEN'S PIZZA AND RESTAURANT,Brooklyn,8125,3 AVENUE,11209,7187454243,Pizza,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.62685926,-74.02965931,310,43,4600,3151641,3059970001,BK31
40399581,PIO PIO,Queens,6230,WOODHAVEN BOULEVARD,11374,7184580606,Latin American,9/8/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02I,Food prepared from ingredients at ambient temperature not cooled to 41º F or below within 4 hours.,Critical,96,,,9/11/21,Cycle Inspection / Initial Inspection,40.7259583,-73.87011305,405,29,67900,4068650,4029740137,QN21
50091820,NYC FALAFEL CO,Manhattan,201,ALLEN STREET,10002,6469186877,Indian,9/8/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.72252349,-73.98881979,103,1,3601,1005543,1004170019,MN27
50005543,LAS PALMAS RESTAURANT,Manhattan,3891,BROADWAY,10032,9175210349,Mexican,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.83753119,-73.94234676,112,7,24500,1063363,1021370080,MN36
50039514,CATANIA'S PIZZA CAFE,Bronx,2307,ARTHUR AVENUE,10458,7185843583,Pizza,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.85374924,-73.8891332,206,15,39100,2011882,2030650001,BX06
50007046,FRENCH DINER,Manhattan,188,ORCHARD STREET,10002,2127771577,French,9/8/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.7220623,-73.98818853,103,1,3001,1005392,1004120009,MN27
50013086,POLLO D' ORO,Brooklyn,306,GOLD STREET,11201,7188558088,Spanish,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,60,,,9/11/21,Cycle Inspection / Initial Inspection,40.69497081,-73.9832709,302,35,1500,3392968,3001337501,BK38
50013086,POLLO D' ORO,Brooklyn,306,GOLD STREET,11201,7188558088,Spanish,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,60,,,9/11/21,Cycle Inspection / Initial Inspection,40.69497081,-73.9832709,302,35,1500,3392968,3001337501,BK38
